,status,ensemble,tuw,list,dlr,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
273,Processed,91.5572,250.4428,95.2544,1378.8768,FL-1000172,AF020M,Kenya,KEN,1000172,green,1,2018-03-02T00:00:00,2018-03-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000172&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000172&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000172,"{'type': 'Point', 'coordinates': [36.882, -1.46]}"
274,Processed,159.4428,196.4732,187.0932,2497.3016,FL-1000192,AF020M,Somalia,SOM,1000192,Green,1,2018-04-29T00:00:00,2018-05-15T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000192&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000192&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000192,"{'type': 'Point', 'coordinates': [44.124, 3.117]}"
275,Processed,12.8504,12.2164,18.8576,28.6296,FL-1000190,AF020M,Kenya,KEN,1000190,Green,1,2018-04-21T00:00:00,2018-04-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000190&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000190&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000190,"{'type': 'Point', 'coordinates': [35.126, -0.682]}"
276,Processed,50.4356,68.182,35.5328,4083.7072,FL-1000185,AF020M,Kenya,KEN,1000185,green,1,2018-04-09T00:00:00,2018-04-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000185&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000185&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000185,"{'type': 'Point', 'coordinates': [37.349, 1.077]}"
277,Processed,117.4972,225.524,63.9168,2157.2544,FL-1000202,AF020M,Ethiopia,ETH,1000202,green,1,2018-05-27T00:00:00,2018-05-29T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000202&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000202&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000202,"{'type': 'Point', 'coordinates': [37.195, 8.213]}"
278,Processed,14.578,81.4796,16.072,353.4956,FL-1000195,AF020M,South Sudan,SSD,1000195,green,1,2018-05-13T00:00:00,2018-05-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000195&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000195&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000195,"{'type': 'Point', 'coordinates': [31.582, 6.23]}"
279,Processed,0.838,6.336,2.9908,8506.7428,FL-1100145,AF020M,Sudan,SDN,1100145,Green,1,2019-06-10T00:00:00,2019-06-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100145&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100145&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100145,"{'type': 'Point', 'coordinates': [25.0953913, 13.5921931]}"
280,Processed,0.0512,1.9324,0.3756,113.0232,FL-1100177,AF020M,Kenya,KEN,1100177,Green,1,2019-09-01T00:00:00,2019-09-02T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100177&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100177&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100177,"{'type': 'Point', 'coordinates': [36.3003731, -0.872926]}"
281,Processed,390.8092,997.1328,550.7476,12495.4404,FL-1100119,AF020M,Sudan,SDN,1100119,Green,1,2019-08-08T00:00:00,2019-08-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100119&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100119&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100119,"{'type': 'Point', 'coordinates': [30.0036566, 13.0687821]}"
282,Processed,76.8188,333.176,257.6152,6673.7684,FL-1100229,AF020M,South Sudan,SSD,1100229,Orange,2,2019-10-01T00:00:00,2019-10-29T07:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100229&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100229&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100229,"{'type': 'Point', 'coordinates': [33.8079669, 9.9656487]}"
283,Processed,56.9332,30.7604,72.3604,13848.4936,FL-1100240,AF020M,Somalia,SOM,1100240,Orange,2,2019-10-20T00:00:00,2019-10-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100240&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100240&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100240,"{'type': 'Point', 'coordinates': [49.6873486313978, 7.98751735]}"
284,Processed,18.4232,15.8656,186.9392,2746.2384,FL-1100243,AF020M,Ethiopia,ETH,1100243,Green,1,2019-10-13T00:00:00,2019-10-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100243&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100243&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100243,"{'type': 'Point', 'coordinates': [43.5653972, 5.9492085]}"
285,Processed,18.806,10.5928,22.2524,8337.808,FL-1100210,AF020M,Sudan,SDN,1100210,Green,1,2019-10-04T00:00:00,2019-10-08T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100210&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100210&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100210,"{'type': 'Point', 'coordinates': [26.7077582, 12.924266]}"
286,Processed,3.7844,5.9576,3.146,268.494,FL-1100208,AF020M,Ethiopia,ETH,1100208,Green,1,2019-10-05T00:00:00,2019-10-05T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100208&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100208&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100208,"{'type': 'Point', 'coordinates': [40.2332854, 3.4417345]}"
287,Processed,39.764,24.9456,425.2148,200.3376,FL-1100267,AF020M,Kenya,KEN,1100267,Green,1,2019-11-23T00:00:00,2019-11-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100267&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100267&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100267,"{'type': 'Point', 'coordinates': [35.3015815, 0.5524688]}"
288,Processed,2.6032,2.3944,11.2468,1316.8336,FL-1100261,AF020M,Djibouti,DJI,1100261,Green,1,2019-11-21T00:00:00,2019-11-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100261&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100261&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100261,"{'type': 'Point', 'coordinates': [43.145961, 11.5714548]}"
289,Processed,18.048,1030.3664,30.762,14355.0332,FL-1100313,AF020M,Somalia,SOM,1100313,Green,1,2019-12-07T00:00:00,2019-12-07T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100313&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100313&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100313,"{'type': 'Point', 'coordinates': [49.8143533, 7.9809434]}"
290,Processed,0.0264,0.4048,0.038,211.7108,FL-1100349,AF020M,Kenya,KEN,1100349,Green,1,2020-01-26T00:00:00,2020-01-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100349&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100349&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100349,"{'type': 'Point', 'coordinates': [35.0004251802353, 1.1638854]}"
291,Processed,0.0,0.0,0.0,0.1712,FL-1100414,AF020M,Kenya,KEN,1100414,Green,1,2020-03-26T00:00:00,2020-03-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100414&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100414&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100414,"{'type': 'Point', 'coordinates': [34.7670655856408, -0.0916671]}"
292,Processed,121.4124,59.3364,276.5504,15475.5672,FL-1100433,AF020M,Kenya,KEN,1100433,Orange,2,2020-04-18T00:00:00,2020-04-29T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100433&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100433&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100433,"{'type': 'Point', 'coordinates': [35.5977228218592, 2.76556575]}"
293,Processed,258.636,70.8812,354.2828,10846.6416,FL-1100448,AF020M,Ethiopia,ETH,1100448,Green,1,2020-04-24T00:00:00,2020-04-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100448&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100448&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100448,"{'type': 'Point', 'coordinates': [41.8513448, 9.5990678]}"
294,Processed,130.5772,61.0516,213.0984,687.226,FL-1100447,AF020M,Djibouti,DJI,1100447,Green,1,2020-04-20T00:00:00,2020-04-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100447&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100447&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100447,"{'type': 'Point', 'coordinates': [43.146055, 11.5714338]}"
295,Processed,17.0344,34.932,18.1476,2118.9872,FL-1100450,AF020M,Somalia,SOM,1100450,Orange,2,2020-04-20T00:00:00,2020-04-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100450&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100450&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100450,"{'type': 'Point', 'coordinates': [42.0756619, 0.515005]}"
296,Processed,0.64,1.806,0.5752,6.6312,FL-1100449,AF020M,Kenya,KEN,1100449,Green,1,2020-04-16T00:00:00,2020-04-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100449&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100449&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100449,"{'type': 'Point', 'coordinates': [34.5731341, 0.5090396]}"
297,Processed,89.7528,92.9996,111.732,705.2444,FL-1100479,AF020M,Somalia,SOM,1100479,Orange,2,2020-05-21T14:00:00,2020-05-29T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100479&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100479&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100479,"{'type': 'Point', 'coordinates': [45.338564, 2.042778]}"
298,Processed,13.0504,5.82,25.4516,2135.3204,FL-1100488,AF020M,Ethiopia,ETH,1100488,Green,1,2020-05-28T00:00:00,2020-05-29T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100488&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100488&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100488,"{'type': 'Point', 'coordinates': [37.2558082100171, 6.13953]}"
299,Processed,1.4376,0.4496,2.096,73.1308,FL-1100464,AF020M,Somalia,SOM,1100464,Green,1,2020-05-10T00:00:00,2020-05-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100464&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100464&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100464,"{'type': 'Point', 'coordinates': [45.3182093, 2.0468854]}"
300,Processed,14.6716,14.482,284.964,244.0596,FL-1100465,AF020M,Kenya,KEN,1100465,Green,1,2020-05-09T00:00:00,2020-05-09T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100465&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100465&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100465,"{'type': 'Point', 'coordinates': [40.705616472606, 3.2285332]}"
301,Processed,48.276,160.9596,75.788,7647.038,FL-1100574,AF020M,South Sudan,SSD,1100574,Orange,2,2020-07-28T00:00:00,2020-08-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100574&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100574&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100574,"{'type': 'Point', 'coordinates': [31.5640276, 6.2124362]}"
302,Processed,76.168,533.8936,95.3296,10874.6016,FL-1100561,AF020M,Sudan,SDN,1100561,Green,1,2020-07-27T00:00:00,2020-07-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100561&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100561&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100561,"{'type': 'Point', 'coordinates': [34.1525, 11.5765]}"
303,Processed,205.8416,185.3344,396.9344,8509.2852,FL-1100570,AF020M,Ethiopia,ETH,1100570,Green,1,2020-07-20T00:00:00,2020-07-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100570&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100570&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100570,"{'type': 'Point', 'coordinates': [40.976098, 11.7230913]}"
304,Processed,0.0,0.0024,0.0,57.8116,FL-1100594,AF020M,Kenya,KEN,1100594,Green,1,2020-08-17T00:00:00,2020-08-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100594&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100594&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100594,"{'type': 'Point', 'coordinates': [35.5977228218592, 2.76556575]}"
305,Processed,0.2072,430.6384,1.7364,2663.886,FL-1100681,AF020M,Somalia,SOM,1100681,Green,1,2020-11-22T00:00:00,2020-11-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100681&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100681&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100681,"{'type': 'Point', 'coordinates': [50.9601910305501, 10.65544775]}"
306,Processed,53.2756,16.3024,137.274,1141.7516,FL-1100862,AF020M,Somalia,SOM,1100862,Green,1,2021-05-01T01:00:00,2021-05-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100862&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100862&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100862,"{'type': 'Point', 'coordinates': [46.5500979629199, 9.21000005]}"
307,Processed,54.0948,52.1392,140.4328,3729.7312,FL-1100874,AF020M,Ethiopia,ETH,1100874,Green,1,2021-04-26T01:00:00,2021-04-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100874&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100874&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100874,"{'type': 'Point', 'coordinates': [41.0330866, 11.7108206]}"
308,Processed,31.9188,9.6704,30.8888,1843.0936,FL-1100861,AF020M,Ethiopia,ETH,1100861,Green,1,2021-05-02T01:00:00,2021-05-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100861&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100861&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100861,"{'type': 'Point', 'coordinates': [41.9797191, 9.5912196]}"
309,Processed,819.8116,413.5568,1108.7448,17002.178,FL-1100980,AF020M,Sudan,SDN,1100980,Green,1,2021-07-01T01:00:00,2021-07-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100980&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100980&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100980,"{'type': 'Point', 'coordinates': [23.1334, 11.800408]}"
310,Processed,10.9436,6.5048,19.192,292.6812,FL-1101044,AF020M,Ethiopia,ETH,1101044,Green,1,2021-08-17T01:00:00,2021-08-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101044&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101044&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101044,"{'type': 'Point', 'coordinates': [38.7612525, 9.0107934]}"
311,Processed,5.812,2.44,17.5792,4627.2096,FL-1101035,AF020M,Somalia,SOM,1101035,Green,1,2021-08-11T01:00:00,2021-08-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101035&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101035&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101035,"{'type': 'Point', 'coordinates': [44.18116, 10.07668]}"
312,Processed,169.782,124.9424,366.0188,1696.2928,FL-1101017,AF020M,Ethiopia,ETH,1101017,Green,1,2021-08-07T01:00:00,2021-08-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101017&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101017&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101017,"{'type': 'Point', 'coordinates': [41.0330866, 11.7108206]}"
313,Processed,0.2108,6.3756,2.2516,21.5644,FL-1101198,AF020M,Kenya,KEN,1101198,Green,1,2021-12-04T01:00:00,2021-12-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101198&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101198&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101198,"{'type': 'Point', 'coordinates': [38.0666, -0.9333]}"
314,Processed,5.72,18.2404,6.2744,296.038,FL-1101262,AF020M,Kenya,KEN,1101262,Green,1,2022-01-15T01:00:00,2022-01-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101262&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101262&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101262,"{'type': 'Point', 'coordinates': [37.9723943, 2.3390865]}"
315,Processed,3.1148,13.5516,3.6116,116.3048,FL-1101299,AF020M,Kenya,KEN,1101299,Green,1,2022-02-22T01:00:00,2022-02-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101299&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101299&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101299,"{'type': 'Point', 'coordinates': [35.4774228493257, -1.27793655]}"
316,Processed,133.3488,39.9624,147.4768,5137.1564,FL-1101535,AF020M,Sudan,SDN,1101535,Green,1,2022-06-01T01:00:00,2022-06-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101535&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101535&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101535,"{'type': 'Point', 'coordinates': [29.4917691, 14.5844444]}"
317,Processed,41.314,147.884,64.9612,1620.166,FL-1101733,AF020M,Ethiopia,ETH,1101733,Orange,2,2022-08-01T01:00:00,2022-11-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101733&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101733&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101733,"{'type': 'Point', 'coordinates': [34.5877344, 8.2503656]}"
318,Processed,29.3492,19.2272,132.38,685.1384,FL-1101589,AF020M,Djibouti,DJI,1101589,Green,1,2022-08-01T01:00:00,2022-08-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101589&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101589&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101589,"{'type': 'Point', 'coordinates': [42.8453061, 11.8145966]}"
319,Processed,8.32,36.526,0.0204,23.1624,FL-1101651,AF020M,Sudan,SDN,1101651,Green,1,2022-08-15T01:00:00,2022-08-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101651&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101651&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101651,"{'type': 'Point', 'coordinates': [30.3371733, 9.4548402]}"
320,Processed,38.196,11.2192,69.4716,217.1612,FL-1101657,AF020M,Kenya,KEN,1101657,Green,1,2022-09-07T01:00:00,2022-09-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101657&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101657&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101657,"{'type': 'Point', 'coordinates': [34.4813935, 0.3333086]}"
321,Processed,457.4272,1430.5372,165.3196,11496.8644,FL-1101749,AF020M,Kenya,KEN,1101749,Green,1,2022-11-16T01:00:00,2022-11-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101749&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101749&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101749,"{'type': 'Point', 'coordinates': [40.3563869057871, -0.52360305]}"
322,Processed,83.8704,240.8712,105.1436,2966.6332,FL-1101908,AF020M,Somalia,SOM,1101908,Orange,2,2023-03-20T01:00:00,2023-04-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101908&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101908&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101908,"{'type': 'Point', 'coordinates': [42.2849308, 2.3372449]}"
323,Processed,7.7348,14.2464,14.636,883.8156,FL-1101902,AF020M,Kenya,KEN,1101902,Green,1,2023-03-22T01:00:00,2023-03-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101902&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101902&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101902,"{'type': 'Point', 'coordinates': [37.7154891859004, 2.85795825]}"
324,Processed,74.5744,191.7708,59.8568,987.162,FL-1102133,AF020M,Somalia,SOM,1102133,Green,1,2023-07-05T01:00:00,2023-07-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102133&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102133&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102133,"{'type': 'Point', 'coordinates': [45.3879323, 2.3592887]}"
325,Processed,5.3704,41.9412,6.706,27.8244,FL-1102221,AF020M,Sudan,SDN,1102221,Green,1,2023-09-01T01:00:00,2023-09-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102221&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102221&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102221,"{'type': 'Point', 'coordinates': [34.055823, 17.9984928]}"
326,Processed,158.434,493.8092,2.1272,521.1016,FL-1102257,AF020M,Ethiopia,ETH,1102257,Green,1,2023-09-08T01:00:00,2023-09-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102257&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102257&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102257,"{'type': 'Point', 'coordinates': [34.1822172, 7.8102647]}"
327,Processed,364.7148,335.1836,685.3412,15532.7628,FL-1102258,AF020M,Somalia,SOM,1102258,Orange,2,2023-10-04T01:00:00,2023-12-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102258&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102258&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102258,"{'type': 'Point', 'coordinates': [49.083416, 8.3676771]}"
