status,ensemble,tuw,list,dlr,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,ensemble_daily_extent,tuw_daily_extent,list_daily_extent,dlr_daily_extent
Processed,6.812,29.7992,0.2968,152.6964,FL-1103266,NA020M,Mexico,MEX,1103266,Green,1,2025-05-08T01:00:00,2025-05-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103266&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103266&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103266,"{'type': 'Point', 'coordinates': [-100.5167137, 28.704596]}",6.812,29.7992,0.2968,152.6964
Processed,310.4648,780.3768,444.982,668.9348,FL-1103261,EU020M,Serbia,SRB,1103261,Green,1,2025-05-08T14:00:00,2025-05-08T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103261&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103261&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103261,"{'type': 'Point', 'coordinates': [21.5271500358376, 44.4525197]}",310.4648,780.3768,444.982,668.9348
Processed,310.4648,780.3768,444.982,668.9348,FL-1103260,EU020M,Romania,ROU,1103260,Green,1,2025-05-06T01:00:00,2025-05-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103260&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103260&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103260,"{'type': 'Point', 'coordinates': [21.7312589, 45.3781756]}",310.4648,780.3768,444.982,668.9348
Processed,2868.4412,2189.1964,6169.5712,3399.4968,FL-1103259,EU020M,Croatia,HRV,1103259,Green,1,2025-05-05T01:00:00,2025-05-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103259&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103259&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103259,"{'type': 'Point', 'coordinates': [18.8045248, 45.2883771]}",2868.4412,2189.1964,6169.5712,3399.4968
Processed,266.14,562.7704,310.7504,384.0252,FL-1103256,EU020M,France,FRA,1103256,Green,1,2025-05-04T01:00:00,2025-05-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103256&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103256&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103256,"{'type': 'Point', 'coordinates': [0.158666112879269, 43.1437925]}",278.17679999999996,742.2468,331.13480000000004,397.32599999999996
Processed,37.744,288.2116,3.6452,1671.8676,FL-1103258,AF020M,Jordan,JOR,1103258,Green,1,2025-05-04T01:00:00,2025-05-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103258&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103258&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103258,"{'type': 'Point', 'coordinates': [35.5666636835344, 30.50398075]}",37.744,288.2116,3.6452,1671.8676
Processed,230.8888,597.1352,251.6648,1587.1912,FL-1103257,AS020M,Pakistan,PAK,1103257,Green,1,2025-05-04T01:00:00,2025-05-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103257&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103257&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103257,"{'type': 'Point', 'coordinates': [71.0950863, 33.1160464]}",230.8888,597.1352,251.6648,1587.1912
Processed,664.484,789.8256,1215.6612,868.0336,FL-1103251,EU020M,Slovakia,SVK,1103251,Green,1,2025-05-03T01:00:00,2025-05-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103251&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103251&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103251,"{'type': 'Point', 'coordinates': [21.5575436, 49.28065]}",664.484,789.8256,1215.6612,868.0336
Processed,1625.534,976.8156,1665.5244,2524.2448,FL-1103250,EU020M,Germany,DEU,1103250,Green,1,2025-05-03T01:00:00,2025-05-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103250&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103250&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103250,"{'type': 'Point', 'coordinates': [9.7013806, 51.1265161]}",1625.534,976.8156,1665.5244,2524.2448
Processed,66.9056,480.1792,399.93,1154.2796,FL-1103339,NA020M,United States,USA,1103339,Orange,2,2025-06-15T01:00:00,2025-09-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103339&episodeid=33,https://www.gdacs.org/report.aspx?eventid=1103339&episodeid=33&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103339,"{'type': 'Point', 'coordinates': [-117.0244313, 34.8986215]}",66.9056,480.1792,399.93,1154.2796
Processed,42.2224,826.0728,7.7832,86.5752,FL-1103355,EU020M,Austria,AUT,1103355,Green,1,2025-06-30T01:00:00,2025-08-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103355&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103355&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103355,"{'type': 'Point', 'coordinates': [13.8333333, 46.7500001]}",59.025999999999996,1529.3756,10.2576,131.37
Processed,28.8604,112.1476,109.5384,91.9528,FL-1103396,AF020M,Guinea,GIN,1103396,Green,1,2025-06-28T01:00:00,2025-07-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103396&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103396&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103396,"{'type': 'Point', 'coordinates': [-13.388956, 9.709041]}",30.615599999999997,175.676,112.16919999999999,124.8628
Processed,256.2304,2833.1824,283.1212,5280.9336,FL-1103361,AF020M,Nigeria,NGA,1103361,Green,1,2025-06-29T01:00:00,2025-07-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103361&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103361&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103361,"{'type': 'Point', 'coordinates': [7.6207063, 12.5630825]}",256.2304,4338.95,283.1212,5280.9336
Processed,543.1024,1102.1052,659.9568,550.9972,FL-1103341,SA020M,Colombia,COL,1103341,Green,1,2025-06-22T01:00:00,2025-07-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103341&episodeid=10,https://www.gdacs.org/report.aspx?eventid=1103341&episodeid=10&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103341,"{'type': 'Point', 'coordinates': [-67.4841891, 6.1909225]}",558.1948,1120.258,677.076,588.9864
Processed,756.6664,1982.546,846.3176,1859.064,FL-1103377,SA020M,Uruguay,URY,1103377,Green,1,2025-06-26T01:00:00,2025-07-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103377&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103377&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103377,"{'type': 'Point', 'coordinates': [-57.25, -32.0]}",1080.712,2386.486,1869.606,2760.1384000000003
Processed,51.732,130.8524,37.3988,1814.936,FL-1103353,AS020M,Afghanistan,AFG,1103353,Green,1,2025-06-27T01:00:00,2025-07-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103353&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103353&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103353,"{'type': 'Point', 'coordinates': [70.3800314, 34.220389]}",51.732,130.88,37.3988,1814.936
Processed,263.0736,618.3152,291.3576,7261.6272,FL-1103331,NA020M,Mexico,MEX,1103331,Green,1,2025-06-15T01:00:00,2025-07-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103331&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103331&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103331,"{'type': 'Point', 'coordinates': [-106.485655, 31.7372575]}",263.0736,618.3152,291.3576,7261.6272
Processed,12.524,2245.2812,13.4396,24.808,FL-1103358,OC020M,Australia,AUS,1103358,Green,1,2025-07-01T01:00:00,2025-07-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103358&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103358&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103358,"{'type': 'Point', 'coordinates': [150.4498896, -35.3862208]}",12.524,2245.2812,13.4396,24.808
Processed,1.7844,32.3616,0.1868,6.744,FL-1103362,NA020M,El Salvador,SLV,1103362,Green,1,2025-07-01T01:00:00,2025-07-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103362&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103362&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103362,"{'type': 'Point', 'coordinates': [-89.1927099724799, 13.6862758530016]}",1.7844,32.3616,0.1868,6.744
Processed,77.004,137.1592,82.2,123.3256,FL-1103364,SA020M,Peru,PER,1103364,Green,1,2025-07-01T01:00:00,2025-07-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103364&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103364&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103364,"{'type': 'Point', 'coordinates': [-77.9181529113869, -3.75429155]}",80.9636,179.5036,84.9444,144.3764
Processed,0.7692,33.608,1.4412,10.786,FL-1103363,SA020M,Ecuador,ECU,1103363,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103363&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103363&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103363,"{'type': 'Point', 'coordinates': [-78.7334721176842, -3.94492985]}",0.7692,33.608,1.4412,10.786
Processed,60.6968,340.236,7.9164,213.7844,FL-1103359,EU020M,Switzerland,CHE,1103359,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103359&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103359&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103359,"{'type': 'Point', 'coordinates': [7.802516, 46.177002]}",60.6968,340.236,7.9164,213.7844
Processed,26.4796,235.416,38.3104,3507.4152,FL-1103360,AF020M,Algeria,DZA,1103360,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103360&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103360&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103360,"{'type': 'Point', 'coordinates': [2.70487773925326, 35.4050761]}",26.4796,235.416,38.3104,3507.4152
Processed,6.4132,105.7468,16.0288,25.8416,FL-1103356,EU020M,France,FRA,1103356,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103356&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103356&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103356,"{'type': 'Point', 'coordinates': [6.6728169, 45.2015369]}",6.4132,105.7468,16.0288,25.8416
Processed,60.6968,340.236,16.0288,213.7844,FL-1103357,EU020M,France,FRA,1103357,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103357&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103357&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103357,"{'type': 'Point', 'coordinates': [7.923549, 45.060735]}",60.6968,340.236,19.5364,213.7844
Processed,483.7932,3674.0348,15.9748,600.6732,FL-1103335,SA020M,Brazil,BRA,1103335,Green,1,2025-06-15T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103335&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103335&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103335,"{'type': 'Point', 'coordinates': [-36.6502426, -9.6611661]}",483.7932,5498.5272,27.2528,600.6732
Processed,1365.7472,6098.2468,2993.3496,16773.0924,FL-1103347,AS020M,Pakistan,PAK,1103347,Green,1,2025-06-26T01:00:00,2025-06-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103347&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103347&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103347,"{'type': 'Point', 'coordinates': [66.0, 28.0]}",2079.194,7074.3432,4283.9612,35104.296
Processed,335.8184,538.1068,494.8792,268.8064,FL-1103318,AS020M,Vietnam,VNM,1103318,Green,1,2025-06-07T01:00:00,2025-06-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103318&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103318&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103318,"{'type': 'Point', 'coordinates': [105.896157138839, 21.6850346]}",338.5376,586.1196,496.05440000000004,288.4592
Processed,233.69,830.5312,256.2664,11896.2104,FL-1103354,AS020M,Kyrgyzstan,KGZ,1103354,Green,1,2025-06-27T01:00:00,2025-06-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103354&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103354&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103354,"{'type': 'Point', 'coordinates': [73.5704827, 41.8986197]}",238.3344,1096.1968,261.3536,11955.5016
Processed,2.4028,18.6984,3.3104,6.2236,FL-1103352,OC020M,New Zealand,NZL,1103352,Green,1,2025-06-27T01:00:00,2025-06-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103352&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103352&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103352,"{'type': 'Point', 'coordinates': [172.9967803, -41.0802399]}",2.4028,18.6984,3.3104,6.2236
Processed,21.044,133.7536,14.6544,26.1488,FL-1103348,AS020M,Thailand,THA,1103348,Green,1,2025-06-26T01:00:00,2025-06-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103348&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103348&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103348,"{'type': 'Point', 'coordinates': [99.6734592, 19.7589517]}",21.7168,144.9812,14.760800000000001,51.7428
Processed,3.8616,270.6956,2.9328,13.8912,FL-1103349,EU020M,Czech Republic,CZE,1103349,Green,1,2025-06-26T01:00:00,2025-06-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103349&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103349&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103349,"{'type': 'Point', 'coordinates': [15.3515379, 48.9975333]}",3.8616,270.6956,2.9328,13.8912
Processed,25.3868,125.7924,36.9104,58.1012,FL-1103343,OC020M,Philippines,PHL,1103343,Green,1,2025-06-21T01:00:00,2025-06-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103343&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103343&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103343,"{'type': 'Point', 'coordinates': [124.998611, 8.022778]}",25.3868,125.7924,36.9104,58.1012
Processed,37.3824,70.098,55.3124,60.9596,FL-1103345,SA020M,Spain,ESP,1103345,Green,1,2025-06-25T01:00:00,2025-06-26T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103345&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103345&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103345,"{'type': 'Point', 'coordinates': [-75.5582665, 6.334997]}",37.3824,70.098,55.3124,60.9596
Processed,1872.898,1822.5868,3889.4436,1959.144,FL-1103334,AS020M,India,IND,1103334,Green,1,2025-06-16T01:00:00,2025-06-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103334&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1103334&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103334,"{'type': 'Point', 'coordinates': [93.2551303, 26.4073841]}",1872.898,1822.5868,4462.3504,2271.7532
Processed,2.214,20.5056,3.0296,5.7884,FL-1103344,AF020M,South Africa,ZAF,1103344,Green,1,2025-06-23T01:00:00,2025-06-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103344&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103344&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103344,"{'type': 'Point', 'coordinates': [18.8611267, -34.1149201]}",2.214,20.5056,3.0296,5.7884
Processed,6.3912,213.4848,1.9556,25.3264,FL-1103342,EU020M,Andorra,AND,1103342,Green,1,2025-06-23T01:00:00,2025-06-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103342&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103342&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103342,"{'type': 'Point', 'coordinates': [1.4923277, 42.4668541]}",6.3912,213.4848,1.9556,25.3264
Processed,11.0528,28.1764,9.1108,22.0896,FL-1103351,OC020M,Malaysia,MYS,1103351,Green,1,2025-06-20T01:00:00,2025-06-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103351&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103351&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103351,"{'type': 'Point', 'coordinates': [101.520247334002, 3.0008699]}",11.0528,28.1764,9.1108,22.0896
Processed,147.82,263.606,214.5644,196.3992,FL-1103340,AS020M,Nepal,NPL,1103340,Green,1,2025-06-18T01:00:00,2025-06-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103340&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103340&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103340,"{'type': 'Point', 'coordinates': [83.768356129422, 27.505987943711]}",153.0664,481.2788,238.4528,274.2944
Processed,7.0404,116.3892,3.7416,121.88,FL-1103338,EU020M,The Republic of North Macedonia,MKD,1103338,Green,1,2025-06-18T01:00:00,2025-06-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103338&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103338&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103338,"{'type': 'Point', 'coordinates': [21.5577659, 42.0252965]}",7.0404,116.3892,3.7416,121.88
Processed,6.6168,175.7504,7.7204,103.4988,FL-1103329,AF020M,Democratic Republic of Congo,COD,1103329,Orange,2,2025-06-13T01:00:00,2025-06-18T12:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103329&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103329&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103329,"{'type': 'Point', 'coordinates': [18.029460944233, -0.7860696]}",6.901199999999999,244.0312,7.7204,113.6496
Processed,2.0208,19.7736,0.2028,17.5736,FL-1103337,NA020M,Honduras,HND,1103337,Green,1,2025-06-16T01:00:00,2025-06-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103337&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103337&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103337,"{'type': 'Point', 'coordinates': [-89.1342468, 14.647153]}",2.0208,19.7736,0.2028,17.5736
Processed,38.928,65.0656,73.9604,43.224,FL-1103336,SA020M,Chile,CHL,1103336,Green,1,2025-06-15T01:00:00,2025-06-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103336&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103336&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103336,"{'type': 'Point', 'coordinates': [-71.5517636, -33.0244535]}",38.928,65.0656,73.9604,43.224
Processed,5.4032,51.214,10.1852,37.0572,FL-1103332,AS020M,China,CHN,1103332,Green,1,2025-06-15T01:00:00,2025-06-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103332&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103332&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103332,"{'type': 'Point', 'coordinates': [109.5999999, 19.2000001]}",6.886,96.55879999999999,13.3728,58.7008
Processed,21.2448,65.2444,10.6452,63.976,FL-1103330,EU020M,Italy,ITA,1103330,Green,1,2025-06-15T01:00:00,2025-06-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103330&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103330&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103330,"{'type': 'Point', 'coordinates': [12.0789137225042, 46.2805407]}",21.2448,65.2444,10.6452,63.976
Processed,11.3788,154.3084,84.2556,35.068,FL-1103325,EU020M,Spain,ESP,1103325,Green,1,2025-06-13T01:00:00,2025-06-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103325&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103325&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103325,"{'type': 'Point', 'coordinates': [-2.1581637, 39.20702]}",16.5176,200.548,84.2556,42.641999999999996
Processed,8.7136,110.6076,11.5492,42.192,FL-1103328,EU020M,Germany,DEU,1103328,Green,1,2025-06-14T01:00:00,2025-06-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103328&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103328&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103328,"{'type': 'Point', 'coordinates': [8.76486977817756, 51.71895955]}",8.7136,110.6076,11.5492,42.192
Processed,41.302,325.7436,27.0536,161.3988,FL-1103316,EU020M,France,FRA,1103316,Green,1,2025-06-06T01:00:00,2025-06-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103316&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103316&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103316,"{'type': 'Point', 'coordinates': [-0.6761661, 44.872105]}",41.302,325.7436,27.0536,161.3988
Processed,11.7552,261.2868,30.3516,24.8916,FL-1103323,AF020M,South Africa,ZAF,1103323,Orange,2,2025-06-09T01:00:00,2025-06-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103323&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103323&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103323,"{'type': 'Point', 'coordinates': [28.789145, -31.589075]}",11.7552,261.2868,30.3516,24.8916
Processed,34.802,132.4972,50.3224,60.53,FL-1103315,OC020M,Philippines,PHL,1103315,Green,1,2025-06-06T01:00:00,2025-06-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103315&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103315&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103315,"{'type': 'Point', 'coordinates': [125.475036765673, 6.5511089]}",34.802,132.4972,50.3224,60.53
Processed,2.6568,143.0016,5.4052,17.9068,FL-1103327,SA020M,Trinidad & Tobago,TTO,1103327,Green,1,2025-06-11T01:00:00,2025-06-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103327&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103327&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103327,"{'type': 'Point', 'coordinates': [-61.4008066, 10.6464474]}",2.6568,143.0016,5.4052,17.9068
